Files already downloaded and verified
Files already downloaded and verified
[build] SpatialModulatedINR  base_inr_type=siren  is_spatial=True  phi_shape=(8, 8, 16)  phi_numel=1024
[makeset] train subset size: 50000
[makeset] test subset size: 10000
[makeset] checkpoint: model_cifar10/cifar10_spatial_warmvanilla_readout_cap50_lam1.0/modSiren.pth
[makeset] model_args: {'dataset': 'cifar10', 'hidden_dim': 256, 'mod_dim': 1024, 'depth': 6, 'height': 32, 'width': 32, 'out_features': 3, 'inr_type': 'siren', 'fourier_num_freqs': 64, 'fourier_sigma': 10.0, 'fourier_include_input': False, 'freq': 10.0, 'finer_first_bias_scale': 1.0, 'finer_scale_req_grad': False, 'lsa_num_harmonics': 8, 'lsa_init_scale': 0.001, 'lsa_include_linear': True, 'spatial_modulation': True, 'latent_spatial_dim': 8, 'latent_dim': 16, 'spatial_interp': 'nearest', 'use_local_coords': True, 'modulation_type': 'shift'}
[makeset] built model: SpatialModulatedINR
[makeset] modul_features: 1024
[makeset] hidden_features: 256
[makeset] coord_normalization: None

  0%|          | 0/50000 [00:00<?, ?it/s][makeset] first phi shape: (8, 8, 16) is_spatial: True

MSE: 0.002035717014223337:   0%|          | 0/50000 [00:03<?, ?it/s]
MSE: 0.002035717014223337:   0%|          | 1/50000 [00:03<47:43:37,  3.44s/it]
MSE: 0.0019062090432271361:   0%|          | 1/50000 [00:03<47:43:37,  3.44s/it]
MSE: 0.0011618740390986204:   0%|          | 1/50000 [00:03<47:43:37,  3.44s/it]
MSE: 0.0011618740390986204:   0%|          | 3/50000 [00:03<12:57:45,  1.07it/s]
MSE: 0.0006521471659652889:   0%|          | 3/50000 [00:03<12:57:45,  1.07it/s]
MSE: 0.0015155947767198086:   0%|          | 3/50000 [00:03<12:57:45,  1.07it/s]
MSE: 0.0015155947767198086:   0%|          | 5/50000 [00:03<6:40:58,  2.08it/s] 
MSE: 0.002975231735035777:   0%|          | 5/50000 [00:03<6:40:58,  2.08it/s] 
MSE: 0.0028414360713213682:   0%|          | 5/50000 [00:03<6:40:58,  2.08it/s]
MSE: 0.0028414360713213682:   0%|          | 7/50000 [00:03<4:12:09,  3.30it/s]
MSE: 0.0007431941921822727:   0%|          | 183/50000 [00:13<46:31, 17.85it/s]
MSE: 0.0007949428400024772:   0%|          | 183/50000 [00:13<46:31, 17.85it/s]
MSE: 0.0013422362972050905:   0%|          | 183/50000 [00:13<46:31, 17.85it/s]
MSE: 0.0013422362972050905:   0%|          | 185/50000 [00:13<46:04, 18.02it/s]
MSE: 0.0005486271693371236:   0%|          | 185/50000 [00:13<46:04, 18.02it/s]
MSE: 0.002226458862423897:   0%|          | 185/50000 [00:13<46:04, 18.02it/s] 
MSE: 0.002226458862423897:   0%|          | 187/50000 [00:13<45:55, 18.08it/s]
MSE: 0.0007742104935459793:   0%|          | 187/50000 [00:13<45:55, 18.08it/s]
MSE: 0.0018322416581213474:   0%|          | 187/50000 [00:13<45:55, 18.08it/s]
MSE: 0.0018322416581213474:   0%|          | 189/50000 [00:13<46:36, 17.81it/s]
MSE: 0.0017892055911943316:   0%|          | 189/50000 [00:14<46:36, 17.81it/s]
MSE: 0.0009042470483109355:   0%|          | 189/50000 [00:14<46:36, 17.81it/s]
MSE: 0.0009042470483109355:   0%|          | 191/50000 [00:14<46:06, 18.00it/s]
MSE: 0.0009686212870292366:   0%|          | 191/50000 [00:14<46:06, 18.00it/s]
MSE: 0.0015581229235976934:   0%|          | 191/50000 [00:14<46:06, 18.00it/s]
MSE: 0.0015581229235976934:   0%|          | 193/50000 [00:14<46:01, 18.04it/s]
MSE: 0.0008976418757811189:   0%|          | 193/50000 [00:14<46:01, 18.04it/s]
MSE: 0.0010294720996171236:   0%|          | 193/50000 [00:14<46:01, 18.04it/s]
MSE: 0.0010294720996171236:   0%|          | 195/50000 [00:14<46:38, 17.79it/s]
MSE: 0.001113765873014927:   0%|          | 195/50000 [00:14<46:38, 17.79it/s] 
MSE: 0.0004884907393716276:   0%|          | 195/50000 [00:14<46:38, 17.79it/s]
MSE: 0.0004884907393716276:   0%|          | 197/50000 [00:14<46:30, 17.85it/s]
MSE: 0.0005193403922021389:   0%|          | 197/50000 [00:14<46:30, 17.85it/s]
MSE: 0.0010204572463408113:   0%|          | 197/50000 [00:14<46:30, 17.85it/s]
MSE: 0.0010204572463408113:   0%|          | 199/50000 [00:14<46:36, 17.81it/s]
MSE: 0.000551230157725513:   0%|          | 199/50000 [00:14<46:36, 17.81it/s] 
MSE: 0.00407918356359005:   0%|          | 199/50000 [00:14<46:36, 17.81it/s] 
MSE: 0.00407918356359005:   0%|          | 201/50000 [00:14<46:09, 17.98it/s]
MSE: 0.0018044938333332539:   0%|          | 201/50000 [00:14<46:09, 17.98it/s]
MSE: 0.0019517187029123306:   0%|          | 201/50000 [00:14<46:09, 17.98it/s]
MSE: 0.0019517187029123306:   0%|          | 203/50000 [00:14<45:53, 18.09it/s]
MSE: 0.0006999103352427483:   0%|          | 203/50000 [00:14<45:53, 18.09it/s]
MSE: 0.0018230804707854986:   0%|          | 203/50000 [00:14<45:53, 18.09it/s]
MSE: 0.0018230804707854986:   0%|          | 205/50000 [00:14<45:13, 18.35it/s]
MSE: 0.0014836107147857547:   0%|          | 205/50000 [00:14<45:13, 18.35it/s]
MSE: 0.0015262188389897346:   0%|          | 205/50000 [00:14<45:13, 18.35it/s]
MSE: 0.0015262188389897346:   0%|          | 207/50000 [00:14<45:27, 18.25it/s]
MSE: 0.0007762765744701028:   0%|          | 207/50000 [00:15<45:27, 18.25it/s]
MSE: 0.0022206013090908527:   0%|          | 207/50000 [00:15<45:27, 18.25it/s]
MSE: 0.0022206013090908527:   0%|          | 209/50000 [00:15<45:22, 18.29it/s]
MSE: 0.001245587132871151:   0%|          | 209/50000 [00:15<45:22, 18.29it/s] 
MSE: 0.001275271875783801:   0%|          | 209/50000 [00:15<45:22, 18.29it/s]
MSE: 0.001275271875783801:   0%|          | 211/50000 [00:15<45:25, 18.27it/s]
MSE: 0.0011929282918572426:   0%|          | 211/50000 [00:15<45:25, 18.27it/s]
MSE: 0.0018162864726036787:   0%|          | 211/50000 [00:15<45:25, 18.27it/s]
MSE: 0.0018162864726036787:   0%|          | 213/50000 [00:15<45:50, 18.10it/s]
MSE: 0.0013356520794332027:   0%|          | 213/50000 [00:15<45:50, 18.10it/s]
MSE: 0.003811175934970379:   0%|          | 213/50000 [00:15<45:50, 18.10it/s] 
MSE: 0.003811175934970379:   0%|          | 215/50000 [00:15<45:57, 18.05it/s]
MSE: 0.0010392464464530349:   0%|          | 215/50000 [00:15<45:57, 18.05it/s]
MSE: 0.0012759113451465964:   0%|          | 215/50000 [00:15<45:57, 18.05it/s]
MSE: 0.0012759113451465964:   0%|          | 217/50000 [00:15<45:57, 18.05it/s]
MSE: 0.0007703520241193473:   0%|          | 217/50000 [00:15<45:57, 18.05it/s]
MSE: 0.0011431744787842035:   0%|          | 217/50000 [00:15<45:57, 18.05it/s]
MSE: 0.0011431744787842035:   0%|          | 219/50000 [00:15<46:13, 17.95it/s]
MSE: 0.00250408798456192:   0%|          | 219/50000 [00:15<46:13, 17.95it/s]  
MSE: 0.003318122122436762:   0%|          | 219/50000 [00:15<46:13, 17.95it/s]
MSE: 0.003318122122436762:   0%|          | 221/50000 [00:15<46:41, 17.77it/s]
MSE: 0.0014141278807073832:   0%|          | 221/50000 [00:15<46:41, 17.77it/s]
MSE: 0.0017444314435124397:   0%|          | 221/50000 [00:15<46:41, 17.77it/s]
MSE: 0.0017444314435124397:   0%|          | 223/50000 [00:15<46:02, 18.02it/s]
MSE: 0.0007481809589080513:   0%|          | 223/50000 [00:15<46:02, 18.02it/s]
MSE: 0.0014503656420856714:   0%|          | 223/50000 [00:15<46:02, 18.02it/s]
MSE: 0.0014503656420856714:   0%|          | 225/50000 [00:15<46:24, 17.88it/s]
MSE: 0.0009830764029175043:   0%|          | 225/50000 [00:16<46:24, 17.88it/s]
MSE: 0.002300466876477003:   0%|          | 225/50000 [00:16<46:24, 17.88it/s] 
MSE: 0.002300466876477003:   0%|          | 227/50000 [00:16<46:40, 17.77it/s]
MSE: 0.0033107108902186155:   0%|          | 227/50000 [00:16<46:40, 17.77it/s]
MSE: 0.002274469006806612:   0%|          | 227/50000 [00:16<46:40, 17.77it/s] 
MSE: 0.002274469006806612:   0%|          | 229/50000 [00:16<46:02, 18.02it/s]
MSE: 0.0007503712549805641:   0%|          | 229/50000 [00:16<46:02, 18.02it/s]
MSE: 0.0013861721381545067:   0%|          | 229/50000 [00:16<46:02, 18.02it/s]
MSE: 0.0013861721381545067:   0%|          | 231/50000 [00:16<46:29, 17.84it/s]
MSE: 0.0027019071858376265:   0%|          | 231/50000 [00:16<46:29, 17.84it/s]
MSE: 0.0018977809231728315:   0%|          | 231/50000 [00:16<46:29, 17.84it/s]
MSE: 0.0018977809231728315:   0%|          | 233/50000 [00:16<46:13, 17.94it/s]
MSE: 0.0009921074379235506:   0%|          | 233/50000 [00:16<46:13, 17.94it/s]
MSE: 0.0013188596349209547:   0%|          | 233/50000 [00:16<46:13, 17.94it/s]
MSE: 0.0013188596349209547:   0%|          | 235/50000 [00:16<45:55, 18.06it/s]
MSE: 0.0019069372210651636:   0%|          | 235/50000 [00:16<45:55, 18.06it/s]
MSE: 0.002162945456802845:   0%|          | 235/50000 [00:16<45:55, 18.06it/s] 
MSE: 0.002162945456802845:   0%|          | 237/50000 [00:16<45:08, 18.37it/s]
MSE: 0.0013595570344477892:   0%|          | 237/50000 [00:16<45:08, 18.37it/s]
MSE: 0.0011960379779338837:   0%|          | 237/50000 [00:16<45:08, 18.37it/s]
MSE: 0.0011960379779338837:   0%|          | 239/50000 [00:16<45:04, 18.40it/s]
MSE: 0.0029245540499687195:   0%|          | 239/50000 [00:16<45:04, 18.40it/s]
MSE: 0.001584111712872982:   0%|          | 239/50000 [00:16<45:04, 18.40it/s] 
MSE: 0.001584111712872982:   0%|          | 241/50000 [00:16<45:17, 18.31it/s]
MSE: 0.0012477915734052658:   0%|          | 241/50000 [00:16<45:17, 18.31it/s]
MSE: 0.0010567031567916274:   0%|          | 241/50000 [00:16<45:17, 18.31it/s]
MSE: 0.0010567031567916274:   0%|          | 243/50000 [00:16<44:52, 18.48it/s]
MSE: 0.0009825818706303835:   0%|          | 243/50000 [00:17<44:52, 18.48it/s]
MSE: 0.0010110618313774467:   0%|          | 243/50000 [00:17<44:52, 18.48it/s]
MSE: 0.0010110618313774467:   0%|          | 245/50000 [00:17<44:37, 18.58it/s]
MSE: 0.0012865415774285793:   0%|          | 245/50000 [00:17<44:37, 18.58it/s]
MSE: 0.0016014070715755224:   0%|          | 245/50000 [00:17<44:37, 18.58it/s]
MSE: 0.0016014070715755224:   0%|          | 247/50000 [00:17<44:15, 18.74it/s]
MSE: 0.0006523613701574504:   0%|          | 247/50000 [00:17<44:15, 18.74it/s]
MSE: 0.0016845677746459842:   0%|          | 247/50000 [00:17<44:15, 18.74it/s]
MSE: 0.0016845677746459842:   0%|          | 249/50000 [00:17<45:02, 18.41it/s]
MSE: 0.0004142266698181629:   0%|          | 249/50000 [00:17<45:02, 18.41it/s]
MSE: 0.0006876254919916391:   0%|          | 249/50000 [00:17<45:02, 18.41it/s]
MSE: 0.0006876254919916391:   1%|          | 251/50000 [00:17<45:34, 18.19it/s]
MSE: 0.0008835044573061168:   1%|          | 251/50000 [00:17<45:34, 18.19it/s]
MSE: 0.00046632831799797714:   1%|          | 251/50000 [00:17<45:34, 18.19it/s]
MSE: 0.00046632831799797714:   1%|          | 253/50000 [00:17<46:05, 17.99it/s]
MSE: 0.0005582249141298234:   1%|          | 253/50000 [00:17<46:05, 17.99it/s] 
MSE: 0.00047596817603334785:   1%|          | 253/50000 [00:17<46:05, 17.99it/s]
MSE: 0.00047596817603334785:   1%|          | 255/50000 [00:17<46:20, 17.89it/s]
MSE: 0.002537383232265711:   1%|          | 255/50000 [00:17<46:20, 17.89it/s]  
MSE: 0.0014505703002214432:   1%|          | 255/50000 [00:17<46:20, 17.89it/s]
MSE: 0.0014505703002214432:   1%|          | 257/50000 [00:17<46:14, 17.93it/s]
MSE: 0.001239886973053217:   1%|          | 257/50000 [00:17<46:14, 17.93it/s] 
MSE: 0.0009991561528295279:   1%|          | 257/50000 [00:17<46:14, 17.93it/s]
MSE: 0.0009991561528295279:   1%|          | 259/50000 [00:17<46:34, 17.80it/s]
MSE: 0.0012420190032571554:   1%|          | 259/50000 [00:17<46:34, 17.80it/s]
MSE: 0.0007453341386280954:   1%|          | 259/50000 [00:17<46:34, 17.80it/s]
MSE: 0.0007453341386280954:   1%|          | 261/50000 [00:17<46:06, 17.98it/s]
MSE: 0.001978534273803234:   1%|          | 261/50000 [00:18<46:06, 17.98it/s] 
MSE: 0.0014589381171390414:   1%|          | 261/50000 [00:18<46:06, 17.98it/s]
MSE: 0.0014589381171390414:   1%|          | 263/50000 [00:18<45:58, 18.03it/s]
MSE: 0.0004720912256743759:   1%|          | 263/50000 [00:18<45:58, 18.03it/s]
MSE: 0.0006319095264188945:   1%|          | 263/50000 [00:18<45:58, 18.03it/s]
MSE: 0.0006319095264188945:   1%|          | 265/50000 [00:18<45:51, 18.07it/s]
MSE: 0.0017724031349644065:   1%|          | 265/50000 [00:18<45:51, 18.07it/s]
MSE: 0.0011722081108018756:   1%|          | 265/50000 [00:18<45:51, 18.07it/s]
MSE: 0.0011722081108018756:   1%|          | 267/50000 [00:18<46:01, 18.01it/s]
MSE: 0.0007342272438108921:   1%|          | 267/50000 [00:18<46:01, 18.01it/s]
MSE: 0.0007241200655698776:   1%|          | 267/50000 [00:18<46:01, 18.01it/s]
MSE: 0.0019283121218904853:   1%|          | 267/50000 [00:18<46:01, 18.01it/s]
MSE: 0.0019283121218904853:   1%|          | 270/50000 [00:18<43:28, 19.07it/s]
MSE: 0.001960224937647581:   1%|          | 270/50000 [00:18<43:28, 19.07it/s] 
MSE: 0.00040336325764656067:   1%|          | 270/50000 [00:18<43:28, 19.07it/s]
MSE: 0.00040336325764656067:   1%|          | 272/50000 [00:18<43:50, 18.91it/s]
MSE: 0.0009304468403570354:   1%|          | 272/50000 [00:18<43:50, 18.91it/s] 
MSE: 0.0017764614894986153:   1%|          | 272/50000 [00:18<43:50, 18.91it/s]
MSE: 0.0017764614894986153:   1%|          | 274/50000 [00:18<45:05, 18.38it/s]
MSE: 0.0012941561872139573:   1%|          | 274/50000 [00:18<45:05, 18.38it/s]
MSE: 0.000908814137801528:   1%|          | 274/50000 [00:18<45:05, 18.38it/s] 
MSE: 0.000908814137801528:   1%|          | 276/50000 [00:18<45:33, 18.19it/s]
MSE: 0.0019173866603523493:   1%|          | 276/50000 [00:18<45:33, 18.19it/s]
MSE: 0.0013716359389945865:   1%|          | 276/50000 [00:18<45:33, 18.19it/s]
MSE: 0.0013716359389945865:   1%|          | 278/50000 [00:18<45:52, 18.07it/s]
MSE: 0.002704540267586708:   1%|          | 278/50000 [00:18<45:52, 18.07it/s] 
MSE: 0.0026615269016474485:   1%|          | 278/50000 [00:18<45:52, 18.07it/s]
MSE: 0.0026615269016474485:   1%|          | 280/50000 [00:18<45:49, 18.08it/s]
MSE: 0.0009400821290910244:   1%|          | 280/50000 [00:19<45:49, 18.08it/s]
MSE: 0.0028150565922260284:   1%|          | 280/50000 [00:19<45:49, 18.08it/s]
MSE: 0.0028150565922260284:   1%|          | 282/50000 [00:19<45:54, 18.05it/s]
MSE: 0.001731894793920219:   1%|          | 282/50000 [00:19<45:54, 18.05it/s] 
MSE: 0.0009481750312261283:   1%|          | 282/50000 [00:19<45:54, 18.05it/s]
MSE: 0.0009481750312261283:   1%|          | 284/50000 [00:19<46:06, 17.97it/s]
MSE: 0.0005979257402941585:   1%|          | 284/50000 [00:19<46:06, 17.97it/s]
MSE: 0.0025574443861842155:   1%|          | 284/50000 [00:19<46:06, 17.97it/s]
MSE: 0.0025574443861842155:   1%|          | 286/50000 [00:19<45:29, 18.21it/s]
MSE: 0.0016108956187963486:   1%|          | 286/50000 [00:19<45:29, 18.21it/s]
MSE: 0.0006664437241852283:   1%|          | 286/50000 [00:19<45:29, 18.21it/s]
MSE: 0.0006664437241852283:   1%|          | 288/50000 [00:19<45:12, 18.32it/s]
MSE: 0.0011376736219972372:   1%|          | 288/50000 [00:19<45:12, 18.32it/s]
MSE: 0.0009185437811538577:   1%|          | 288/50000 [00:19<45:12, 18.32it/s]
MSE: 0.0009185437811538577:   1%|          | 290/50000 [00:19<46:20, 17.88it/s]
MSE: 0.001697177067399025:   1%|          | 290/50000 [00:19<46:20, 17.88it/s] 
MSE: 0.0006922398461028934:   1%|          | 290/50000 [00:19<46:20, 17.88it/s]
MSE: 0.0006922398461028934:   1%|          | 292/50000 [00:19<46:46, 17.71it/s]
MSE: 0.0006848184275440872:   1%|          | 292/50000 [00:19<46:46, 17.71it/s]
MSE: 0.0038252281956374645:   1%|          | 292/50000 [00:19<46:46, 17.71it/s]
MSE: 0.0038252281956374645:   1%|          | 294/50000 [00:19<47:48, 17.33it/s]
MSE: 0.0013987681595608592:   1%|          | 294/50000 [00:19<47:48, 17.33it/s]
MSE: 0.0029543794225901365:   1%|          | 294/50000 [00:19<47:48, 17.33it/s]
MSE: 0.0029543794225901365:   1%|          | 296/50000 [00:19<46:45, 17.72it/s]
MSE: 0.001377541571855545:   1%|          | 296/50000 [00:19<46:45, 17.72it/s] 
MSE: 0.0020100539550185204:   1%|          | 296/50000 [00:19<46:45, 17.72it/s]
MSE: 0.0020100539550185204:   1%|          | 298/50000 [00:19<45:54, 18.04it/s]
MSE: 0.0008985394379124045:   1%|          | 298/50000 [00:20<45:54, 18.04it/s]
MSE: 0.000518027925863862:   1%|          | 298/50000 [00:20<45:54, 18.04it/s] 
MSE: 0.000518027925863862:   1%|          | 300/50000 [00:20<45:37, 18.16it/s]
MSE: 0.004490806255489588:   1%|          | 300/50000 [00:20<45:37, 18.16it/s]
MSE: 0.0017248112708330154:   1%|          | 300/50000 [00:20<45:37, 18.16it/s]
MSE: 0.0017248112708330154:   1%|          | 302/50000 [00:20<45:36, 18.16it/s]
MSE: 0.0012467687483876944:   1%|          | 302/50000 [00:20<45:36, 18.16it/s]
MSE: 0.0005137926200404763:   1%|          | 302/50000 [00:20<45:36, 18.16it/s]
MSE: 0.0005137926200404763:   1%|          | 304/50000 [00:20<45:47, 18.09it/s]
MSE: 0.0012393456418067217:   1%|          | 304/50000 [00:20<45:47, 18.09it/s]
MSE: 0.0019477417226880789:   1%|          | 304/50000 [00:20<45:47, 18.09it/s]
MSE: 0.0020169480703771114:   1%|          | 304/50000 [00:20<45:47, 18.09it/s]
MSE: 0.0020169480703771114:   1%|          | 307/50000 [00:20<44:16, 18.71it/s]
MSE: 0.0020798607729375362:   1%|          | 307/50000 [00:20<44:16, 18.71it/s]
MSE: 0.0030865452717989683:   1%|          | 307/50000 [00:20<44:16, 18.71it/s]
MSE: 0.0030865452717989683:   1%|          | 309/50000 [00:20<44:29, 18.62it/s]
MSE: 0.0007512453012168407:   1%|          | 309/50000 [00:20<44:29, 18.62it/s]
MSE: 0.0010094022145494819:   1%|          | 309/50000 [00:20<44:29, 18.62it/s]
MSE: 0.0010094022145494819:   1%|          | 311/50000 [00:20<44:26, 18.64it/s]
MSE: 0.0018042363226413727:   1%|          | 311/50000 [00:20<44:26, 18.64it/s]
MSE: 0.0017926557920873165:   1%|          | 311/50000 [00:20<44:26, 18.64it/s]
MSE: 0.0017926557920873165:   1%|          | 313/50000 [00:20<47:22, 17.48it/s]
MSE: 0.001205907203257084:   1%|          | 313/50000 [00:20<47:22, 17.48it/s] 
MSE: 0.0008287495002150536:   1%|          | 313/50000 [00:20<47:22, 17.48it/s]
MSE: 0.0008287495002150536:   1%|          | 315/50000 [00:20<47:21, 17.48it/s]
MSE: 0.0015759989619255066:   1%|          | 315/50000 [00:20<47:21, 17.48it/s]
MSE: 0.0013940532226115465:   1%|          | 315/50000 [00:21<47:21, 17.48it/s]
MSE: 0.0013940532226115465:   1%|          | 317/50000 [00:21<47:35, 17.40it/s]
MSE: 0.0005533205112442374:   1%|          | 317/50000 [00:21<47:35, 17.40it/s]
MSE: 0.00272770575247705:   1%|          | 317/50000 [00:21<47:35, 17.40it/s]  
MSE: 0.00272770575247705:   1%|          | 319/50000 [00:21<47:46, 17.33it/s]
MSE: 0.0010060158092528582:   1%|          | 319/50000 [00:21<47:46, 17.33it/s]
MSE: 0.0011208634823560715:   1%|          | 319/50000 [00:21<47:46, 17.33it/s]
MSE: 0.0011208634823560715:   1%|          | 321/50000 [00:21<47:07, 17.57it/s]
MSE: 0.0015586226945742965:   1%|          | 321/50000 [00:21<47:07, 17.57it/s]
MSE: 0.001279935473576188:   1%|          | 321/50000 [00:21<47:07, 17.57it/s] 
MSE: 0.001279935473576188:   1%|          | 323/50000 [00:21<47:48, 17.32it/s]
MSE: 0.0015045440522953868:   1%|          | 323/50000 [00:21<47:48, 17.32it/s]
MSE: 0.0013660711701959372:   1%|          | 323/50000 [00:21<47:48, 17.32it/s]
MSE: 0.0013660711701959372:   1%|          | 325/50000 [00:21<46:45, 17.70it/s]
MSE: 0.0015116739086806774:   1%|          | 325/50000 [00:21<46:45, 17.70it/s]
MSE: 0.000899573031347245:   1%|          | 325/50000 [00:21<46:45, 17.70it/s] 
MSE: 0.000899573031347245:   1%|          | 327/50000 [00:21<47:44, 17.34it/s]
MSE: 0.0015837259124964476:   1%|          | 327/50000 [00:21<47:44, 17.34it/s]
MSE: 0.0012045365292578936:   1%|          | 327/50000 [00:21<47:44, 17.34it/s]
MSE: 0.0012045365292578936:   1%|          | 329/50000 [00:21<47:00, 17.61it/s]
MSE: 0.001148661132901907:   1%|          | 329/50000 [00:21<47:00, 17.61it/s] 
MSE: 0.00945278163999319:   1%|          | 329/50000 [00:21<47:00, 17.61it/s] 
MSE: 0.00945278163999319:   1%|          | 331/50000 [00:21<47:27, 17.44it/s]
MSE: 0.0013288240879774094:   1%|          | 331/50000 [00:21<47:27, 17.44it/s]
MSE: 0.0018869503401219845:   1%|          | 331/50000 [00:21<47:27, 17.44it/s]
MSE: 0.0018869503401219845:   1%|          | 333/50000 [00:21<48:07, 17.20it/s]
MSE: 0.0009876899421215057:   1%|          | 333/50000 [00:22<48:07, 17.20it/s]
MSE: 0.0010383718181401491:   1%|          | 333/50000 [00:22<48:07, 17.20it/s]
MSE: 0.0010383718181401491:   1%|          | 335/50000 [00:22<47:49, 17.31it/s]
MSE: 0.0006489840452559292:   1%|          | 335/50000 [00:22<47:49, 17.31it/s]
MSE: 0.0015054696705192327:   1%|          | 335/50000 [00:22<47:49, 17.31it/s]
MSE: 0.0015054696705192327:   1%|          | 337/50000 [00:22<47:23, 17.46it/s]
MSE: 0.0008145015453919768:   1%|          | 337/50000 [00:22<47:23, 17.46it/s]
MSE: 0.0006821752758696675:   1%|          | 337/50000 [00:22<47:23, 17.46it/s]
MSE: 0.0006821752758696675:   1%|          | 339/50000 [00:22<47:49, 17.31it/s]
MSE: 0.0012270999141037464:   1%|          | 339/50000 [00:22<47:49, 17.31it/s]
MSE: 0.001824303762987256:   1%|          | 339/50000 [00:22<47:49, 17.31it/s] 
MSE: 0.001824303762987256:   1%|          | 341/50000 [00:22<47:48, 17.31it/s]
MSE: 0.0007592905312776566:   1%|          | 341/50000 [00:22<47:48, 17.31it/s]
MSE: 0.0007833061972633004:   1%|          | 341/50000 [00:22<47:48, 17.31it/s]
MSE: 0.0007833061972633004:   1%|          | 343/50000 [00:22<48:03, 17.22it/s]
MSE: 0.0009589064866304398:   1%|          | 343/50000 [00:22<48:03, 17.22it/s]
MSE: 0.0017830509459599853:   1%|          | 343/50000 [00:22<48:03, 17.22it/s]
MSE: 0.0017830509459599853:   1%|          | 345/50000 [00:22<47:35, 17.39it/s]
MSE: 0.0013764111790806055:   1%|          | 345/50000 [00:22<47:35, 17.39it/s]
MSE: 0.0011482276022434235:   1%|          | 345/50000 [00:22<47:35, 17.39it/s]
MSE: 0.0011482276022434235:   1%|          | 347/50000 [00:22<47:36, 17.38it/s]
MSE: 0.0009955631103366613:   1%|          | 347/50000 [00:22<47:36, 17.38it/s]
MSE: 0.0007739473949186504:   1%|          | 347/50000 [00:22<47:36, 17.38it/s]
MSE: 0.0007739473949186504:   1%|          | 349/50000 [00:22<47:18, 17.49it/s]
MSE: 0.0006658788770437241:   1%|          | 349/50000 [00:22<47:18, 17.49it/s]
MSE: 0.0008362954831682146:   1%|          | 349/50000 [00:22<47:18, 17.49it/s]
MSE: 0.0008362954831682146:   1%|          | 351/50000 [00:22<45:43, 18.10it/s]
MSE: 0.0019062438514083624:   1%|          | 351/50000 [00:23<45:43, 18.10it/s]
MSE: 0.00128511106595397:   1%|          | 351/50000 [00:23<45:43, 18.10it/s]  
MSE: 0.00128511106595397:   1%|          | 353/50000 [00:23<46:23, 17.84it/s]
MSE: 0.001097960863262415:   1%|          | 353/50000 [00:23<46:23, 17.84it/s]
MSE: 0.002180522307753563:   1%|          | 353/50000 [00:23<46:23, 17.84it/s]
MSE: 0.002180522307753563:   1%|          | 355/50000 [00:23<51:05, 16.20it/s]
MSE: 0.002251998521387577:   1%|          | 355/50000 [00:23<51:05, 16.20it/s]
MSE: 0.0013593733310699463:   1%|          | 355/50000 [00:23<51:05, 16.20it/s]
MSE: 0.0013593733310699463:   1%|          | 357/50000 [00:23<53:04, 15.59it/s]
MSE: 0.0033794022165238857:   1%|          | 357/50000 [00:23<53:04, 15.59it/s]
MSE: 0.0006040408625267446:   1%|          | 357/50000 [00:23<53:04, 15.59it/s]
MSE: 0.0006040408625267446:   1%|          | 359/50000 [00:23<51:57, 15.92it/s]
MSE: 0.001246812054887414:   1%|          | 359/50000 [00:23<51:57, 15.92it/s] 
MSE: 0.002710461150854826:   1%|          | 359/50000 [00:23<51:57, 15.92it/s]
MSE: 0.002710461150854826:   1%|          | 361/50000 [00:23<50:12, 16.48it/s]
MSE: 0.0009875863324850798:   1%|          | 361/50000 [00:23<50:12, 16.48it/s]
MSE: 0.0010780715383589268:   1%|          | 361/50000 [00:23<50:12, 16.48it/s]
MSE: 0.0010780715383589268:   1%|          | 363/50000 [00:23<48:33, 17.04it/s]
MSE: 0.0018131292890757322:   1%|          | 363/50000 [00:23<48:33, 17.04it/s]
MSE: 0.003098956076428294:   1%|          | 363/50000 [00:23<48:33, 17.04it/s] 
MSE: 0.003098956076428294:   1%|          | 365/50000 [00:23<47:59, 17.24it/s]
MSE: 0.0006152127170935273:   1%|          | 365/50000 [00:23<47:59, 17.24it/s]
MSE: 0.00223371060565114:   1%|          | 365/50000 [00:23<47:59, 17.24it/s]  
MSE: 0.00223371060565114:   1%|          | 367/50000 [00:23<48:10, 17.17it/s]
MSE: 0.004227615427225828:   1%|          | 367/50000 [00:24<48:10, 17.17it/s]
MSE: 0.00151514308527112:   1%|          | 367/50000 [00:24<48:10, 17.17it/s] 
MSE: 0.00151514308527112:   1%|          | 369/50000 [00:24<48:40, 16.99it/s]
MSE: 0.0012647542171180248:   1%|          | 369/50000 [00:24<48:40, 16.99it/s]
MSE: 0.0008869925513863564:   1%|          | 369/50000 [00:24<48:40, 16.99it/s]
MSE: 0.0008869925513863564:   1%|          | 371/50000 [00:24<48:08, 17.18it/s]
MSE: 0.0017470739549025893:   1%|          | 371/50000 [00:24<48:08, 17.18it/s]
MSE: 0.0009524772758595645:   1%|          | 371/50000 [00:24<48:08, 17.18it/s]
MSE: 0.0009524772758595645:   1%|          | 373/50000 [00:24<46:46, 17.69it/s]
MSE: 0.0006181833450682461:   1%|          | 373/50000 [00:24<46:46, 17.69it/s]
MSE: 0.0012137902667745948:   1%|          | 373/50000 [00:24<46:46, 17.69it/s]
